,Topic,Discipline,Quantity
1322,11,MICROBIOLOGY,0
1323,12,MICROBIOLOGY,8
1324,13,MICROBIOLOGY,0
1325,14,MICROBIOLOGY,0
1326,15,MICROBIOLOGY,0
1327,16,MICROBIOLOGY,1
1328,17,MICROBIOLOGY,0
1329,18,MICROBIOLOGY,7
1330,19,MICROBIOLOGY,4
1331,20,MICROBIOLOGY,0
1332,21,MICROBIOLOGY,0
1333,22,MICROBIOLOGY,0
1334,23,MICROBIOLOGY,0
1335,24,MICROBIOLOGY,10
1336,25,MICROBIOLOGY,0
1337,26,MICROBIOLOGY,0
1338,27,MICROBIOLOGY,0
1339,28,MICROBIOLOGY,0
1340,29,MICROBIOLOGY,3
1341,30,MICROBIOLOGY,2
1342,31,MICROBIOLOGY,4
1343,32,MICROBIOLOGY,0
1344,33,MICROBIOLOGY,0
1345,34,MICROBIOLOGY,0
1346,35,MICROBIOLOGY,0
1347,36,MICROBIOLOGY,1
1348,37,MICROBIOLOGY,0
1349,38,MICROBIOLOGY,0
1350,39,MICROBIOLOGY,3
1351,40,MICROBIOLOGY,67
1352,41,MICROBIOLOGY,0
1353,42,MICROBIOLOGY,12
1354,43,MICROBIOLOGY,0
1355,44,MICROBIOLOGY,25
1356,45,MICROBIOLOGY,0
1357,46,MICROBIOLOGY,0
1358,47,MICROBIOLOGY,0
1359,48,MICROBIOLOGY,0
1360,49,MICROBIOLOGY,0
1361,50,MICROBIOLOGY,29
1362,51,MICROBIOLOGY,4
1363,52,MICROBIOLOGY,16
1364,53,MICROBIOLOGY,0
1365,54,MICROBIOLOGY,1
1366,55,MICROBIOLOGY,0
1367,56,MICROBIOLOGY,0
1368,57,MICROBIOLOGY,10
1369,58,MICROBIOLOGY,0
1370,59,MICROBIOLOGY,0
1371,60,MICROBIOLOGY,5
1372,61,MICROBIOLOGY,0
1373,62,MICROBIOLOGY,12
1374,63,MICROBIOLOGY,0
1375,64,MICROBIOLOGY,0
1376,65,MICROBIOLOGY,0
1377,66,MICROBIOLOGY,0
1378,67,MICROBIOLOGY,0
1379,68,MICROBIOLOGY,0
1380,0,MULTIDISCIPLINARY,244
1381,1,MULTIDISCIPLINARY,108
1382,2,MULTIDISCIPLINARY,73
1383,3,MULTIDISCIPLINARY,14
1384,4,MULTIDISCIPLINARY,70
1385,5,MULTIDISCIPLINARY,19
1386,6,MULTIDISCIPLINARY,6
1387,7,MULTIDISCIPLINARY,19
1388,8,MULTIDISCIPLINARY,5
1389,9,MULTIDISCIPLINARY,5
1390,10,MULTIDISCIPLINARY,20
1391,11,MULTIDISCIPLINARY,5
1392,12,MULTIDISCIPLINARY,27
1393,13,MULTIDISCIPLINARY,12
1394,14,MULTIDISCIPLINARY,2
1395,15,MULTIDISCIPLINARY,0
1396,16,MULTIDISCIPLINARY,13
1397,17,MULTIDISCIPLINARY,6
1398,18,MULTIDISCIPLINARY,11
1399,19,MULTIDISCIPLINARY,18
1400,20,MULTIDISCIPLINARY,4
1401,21,MULTIDISCIPLINARY,10
1402,22,MULTIDISCIPLINARY,8
1403,23,MULTIDISCIPLINARY,4
1404,24,MULTIDISCIPLINARY,13
1405,25,MULTIDISCIPLINARY,1
1406,26,MULTIDISCIPLINARY,13
1407,27,MULTIDISCIPLINARY,10
1408,28,MULTIDISCIPLINARY,1
1409,29,MULTIDISCIPLINARY,14
1410,30,MULTIDISCIPLINARY,6
1411,31,MULTIDISCIPLINARY,11
1412,32,MULTIDISCIPLINARY,4
1413,33,MULTIDISCIPLINARY,0
1414,34,MULTIDISCIPLINARY,2
1415,35,MULTIDISCIPLINARY,5
1416,36,MULTIDISCIPLINARY,6
1417,37,MULTIDISCIPLINARY,1
1418,38,MULTIDISCIPLINARY,24
1419,39,MULTIDISCIPLINARY,7
1420,40,MULTIDISCIPLINARY,6
1421,41,MULTIDISCIPLINARY,3
1422,42,MULTIDISCIPLINARY,5
1423,43,MULTIDISCIPLINARY,3
1424,44,MULTIDISCIPLINARY,13
1425,45,MULTIDISCIPLINARY,2
1426,46,MULTIDISCIPLINARY,5
1427,47,MULTIDISCIPLINARY,3
1428,48,MULTIDISCIPLINARY,8
1429,49,MULTIDISCIPLINARY,0
1430,50,MULTIDISCIPLINARY,3
1431,51,MULTIDISCIPLINARY,0
1432,52,MULTIDISCIPLINARY,1
1433,53,MULTIDISCIPLINARY,0
1434,54,MULTIDISCIPLINARY,0
1435,55,MULTIDISCIPLINARY,0
1436,56,MULTIDISCIPLINARY,2
1437,57,MULTIDISCIPLINARY,5
1438,58,MULTIDISCIPLINARY,0
1439,59,MULTIDISCIPLINARY,0
1440,60,MULTIDISCIPLINARY,2
1441,61,MULTIDISCIPLINARY,3
1442,62,MULTIDISCIPLINARY,1
1443,63,MULTIDISCIPLINARY,0
1444,64,MULTIDISCIPLINARY,0
1445,65,MULTIDISCIPLINARY,2
1446,66,MULTIDISCIPLINARY,0
1447,67,MULTIDISCIPLINARY,2
1448,68,MULTIDISCIPLINARY,1
1449,0,IMMUNOLOGY,316
1450,1,IMMUNOLOGY,218
1451,2,IMMUNOLOGY,0
1452,3,IMMUNOLOGY,0
1453,4,IMMUNOLOGY,29
1454,5,IMMUNOLOGY,1
1455,6,IMMUNOLOGY,0
1456,7,IMMUNOLOGY,8
1457,8,IMMUNOLOGY,1
1458,9,IMMUNOLOGY,0
1459,10,IMMUNOLOGY,4
1460,11,IMMUNOLOGY,2
1461,12,IMMUNOLOGY,0
1462,13,IMMUNOLOGY,3
1463,14,IMMUNOLOGY,0
1464,15,IMMUNOLOGY,1
1465,16,IMMUNOLOGY,9
1466,17,IMMUNOLOGY,0
1467,18,IMMUNOLOGY,6
1468,19,IMMUNOLOGY,4
1469,20,IMMUNOLOGY,1
1470,21,IMMUNOLOGY,3
1471,22,IMMUNOLOGY,4
1472,23,IMMUNOLOGY,0
1473,24,IMMUNOLOGY,0
1474,25,IMMUNOLOGY,0
1475,26,IMMUNOLOGY,3
1476,27,IMMUNOLOGY,0
1477,28,IMMUNOLOGY,21
1478,29,IMMUNOLOGY,0
1479,30,IMMUNOLOGY,1
1480,31,IMMUNOLOGY,4
1481,32,IMMUNOLOGY,0
1482,33,IMMUNOLOGY,4
1483,34,IMMUNOLOGY,0
1484,35,IMMUNOLOGY,0
1485,36,IMMUNOLOGY,5
1486,37,IMMUNOLOGY,1
1487,38,IMMUNOLOGY,0
1488,39,IMMUNOLOGY,0
1489,40,IMMUNOLOGY,0
1490,41,IMMUNOLOGY,2
1491,42,IMMUNOLOGY,13
1492,43,IMMUNOLOGY,0
1493,44,IMMUNOLOGY,0
1494,45,IMMUNOLOGY,1
1495,46,IMMUNOLOGY,2
1496,47,IMMUNOLOGY,2
1497,48,IMMUNOLOGY,0
1498,49,IMMUNOLOGY,3
1499,50,IMMUNOLOGY,7
1500,51,IMMUNOLOGY,7
1501,52,IMMUNOLOGY,0
1502,53,IMMUNOLOGY,13
1503,54,IMMUNOLOGY,12
1504,55,IMMUNOLOGY,0
1505,56,IMMUNOLOGY,3
1506,57,IMMUNOLOGY,2
1507,58,IMMUNOLOGY,1
1508,59,IMMUNOLOGY,0
1509,60,IMMUNOLOGY,4
1510,61,IMMUNOLOGY,1
1511,62,IMMUNOLOGY,0
1512,63,IMMUNOLOGY,0
1513,64,IMMUNOLOGY,3
1514,65,IMMUNOLOGY,0
1515,66,IMMUNOLOGY,0
1516,67,IMMUNOLOGY,10
1517,68,IMMUNOLOGY,1
